title,link,views,date_time,image_link
Rock Paper and Scissor Game Using Python Tkinter | GeeksforGeeks,https://www.youtube.com/watch?v=NLxw-1VhiKI,16K views,3 years ago,https://i.ytimg.com/vi/NLxw-1VhiKI/hqdefault.jpg
5 Operating System Concepts You Should Know As a Developer | GeeksforGeeks,https://www.youtube.com/watch?v=pQCa60f2dIY,30K views,3 years ago,https://i.ytimg.com/vi/pQCa60f2dIY/hqdefault.jpg
Build a Stock Trend Prediction Web App in Python | GeeksforGeeks,https://www.youtube.com/watch?v=s3CnE2tqQdo,270K views,3 years ago,https://i.ytimg.com/vi/s3CnE2tqQdo/hqdefault.jpg
How to Create Language Translator Android App? | GeeksforGeeks,https://www.youtube.com/watch?v=i58g-EPG5_s,82K views,3 years ago,https://i.ytimg.com/vi/i58g-EPG5_s/hqdefault.jpg
How to Change the Data Type of NumPy Array? | GeeksforGeeks,https://www.youtube.com/watch?v=NNl--RW75AM,4.9K views,3 years ago,https://i.ytimg.com/vi/NNl--RW75AM/hqdefault.jpg
Creating a Stopwatch Using Python | GeeksforGeeks,https://www.youtube.com/watch?v=On8dNuKo4Dw,10K views,3 years ago,https://i.ytimg.com/vi/On8dNuKo4Dw/hqdefault.jpg
How to Make a News App in Android Studio? | GeeksforGeeks,https://www.youtube.com/watch?v=9qqogGMd6lE,94K views,3 years ago,https://i.ytimg.com/vi/9qqogGMd6lE/hqdefault.jpg
Tips For Better Work-Life Balance | GeeksforGeeks,https://www.youtube.com/watch?v=CXI5YSPyqOs,1.7K views,3 years ago,https://i.ytimg.com/vi/CXI5YSPyqOs/hqdefault.jpg
How to Remove Duplicate Rows in Pandas Dataframe? | GeeksforGeeks,https://www.youtube.com/watch?v=e5oOvU0VWBQ,32K views,3 years ago,https://i.ytimg.com/vi/e5oOvU0VWBQ/hqdefault.jpg
Snake Game Using Python & Pygame | GeeksforGeeks,https://www.youtube.com/watch?v=SUtHKHwUKT4,20K views,3 years ago,https://i.ytimg.com/vi/SUtHKHwUKT4/hqdefault.jpg
How to Make a Sticky Notes Android App? | GeeksforGeeks,https://www.youtube.com/watch?v=qfzdZoEiZFQ,16K views,3 years ago,https://i.ytimg.com/vi/qfzdZoEiZFQ/hqdefault.jpg
Interview Question - Tell Me About Yourself | How to Answer? | GeeksforGeeks,https://www.youtube.com/watch?v=qqBY9FeqzKw,11K views,3 years ago,https://i.ytimg.com/vi/qqBY9FeqzKw/hqdefault.jpg
Top 10 Python Libraries For Data Science | GeeksforGeeks,https://www.youtube.com/watch?v=E3jbcgFRivE,7.7K views,3 years ago,https://i.ytimg.com/vi/E3jbcgFRivE/hqdefault.jpg
Selecting Rows in Pandas DataFrame Based on Conditions | GeeksforGeeks,https://www.youtube.com/watch?v=D9FwM-76Cns,30K views,3 years ago,https://i.ytimg.com/vi/D9FwM-76Cns/hqdefault.jpg
How to Create QR Code Generator in Python? | GeeksforGeeks,https://www.youtube.com/watch?v=RsN0aXfPR1E,71K views,3 years ago,https://i.ytimg.com/vi/RsN0aXfPR1E/hqdefault.jpg
What is Java .Class File? | GeeksforGeeks,https://www.youtube.com/watch?v=ajVWDCN42WI,24K views,3 years ago,https://i.ytimg.com/vi/ajVWDCN42WI/hqdefault.jpg
Single Responsibility Principle in ReactJS | GeeksforGeeks,https://www.youtube.com/watch?v=hvRF-iQwqgk,4.7K views,3 years ago,https://i.ytimg.com/vi/hvRF-iQwqgk/hqdefault.jpg
How to Use Kaggle For Learning Data Science? | GeeksforGeeks,https://www.youtube.com/watch?v=u9MIwoFWXVg,143K views,3 years ago,https://i.ytimg.com/vi/u9MIwoFWXVg/hqdefault.jpg
Creating a ChatBot App in Android | GeeksforGeeks,https://www.youtube.com/watch?v=7_Cc36c7EW0,111K views,3 years ago,https://i.ytimg.com/vi/7_Cc36c7EW0/hqdefault.jpg
Deadlock in Operating System | GeeksforGeeks,https://www.youtube.com/watch?v=onkWXaXAgbY,107K views,3 years ago,https://i.ytimg.com/vi/onkWXaXAgbY/hqdefault.jpg
Creating a Pandas DataFrame From Lists | GeeksforGeeks,https://www.youtube.com/watch?v=GOBzqpdZX5A,21K views,3 years ago,https://i.ytimg.com/vi/GOBzqpdZX5A/hqdefault.jpg
How to Create Notepad using Python? | GeeksforGeeks,https://www.youtube.com/watch?v=iyJ1_ODzNUk,23K views,3 years ago,https://i.ytimg.com/vi/iyJ1_ODzNUk/hqdefault.jpg
7 Android Project Ideas to Build in 2021 | GeeksforGeeks,https://www.youtube.com/watch?v=uPEflEXJec4,52K views,3 years ago,https://i.ytimg.com/vi/uPEflEXJec4/hqdefault.jpg
How to Setup Flutter on Android Studio? | GeeksforGeeks,https://www.youtube.com/watch?v=hfz_AraTk_k,368K views,3 years ago,https://i.ytimg.com/vi/hfz_AraTk_k/hqdefault.jpg
Growth Of XR in India | Podcast with Avi Dwivedi | Priyanshu Bhattacharjee,https://www.youtube.com/watch?v=LK4hTfqTpfs,887 views,3 years ago,https://i.ytimg.com/vi/LK4hTfqTpfs/hqdefault.jpg
How to crack GATE | Journey and Preparation Strategy ft. Ashish Verma | AIR 338,https://www.youtube.com/watch?v=zkAPegWJpCA,1K views,3 years ago,https://i.ytimg.com/vi/zkAPegWJpCA/hqdefault.jpg
How to Make a Scientific Calculator Android App? | GeeksforGeeks,https://www.youtube.com/watch?v=gwOL-4V_sNw,18K views,3 years ago,https://i.ytimg.com/vi/gwOL-4V_sNw/hqdefault.jpg
Different Ways to Get Python Pandas Column Names | GeeksforGeeks,https://www.youtube.com/watch?v=Ty9TWZ7js6A,11K views,3 years ago,https://i.ytimg.com/vi/Ty9TWZ7js6A/hqdefault.jpg
How to Make Tic Tac Toe Game(Offline Mode) Android App? | GeeksforGeeks,https://www.youtube.com/watch?v=F-awBQNFWEc,8K views,3 years ago,https://i.ytimg.com/vi/F-awBQNFWEc/hqdefault.jpg
How to Make a Android App to Check Covid-19 Vaccine Availability? | GeeksforGeeks,https://www.youtube.com/watch?v=F-E6mFPIOrY,37K views,3 years ago,https://i.ytimg.com/vi/F-E6mFPIOrY/hqdefault.jpg
How to Remove Columns From Pandas Dataframe? | GeeksforGeeks,https://www.youtube.com/watch?v=8PN1eXQGZ9c,29K views,3 years ago,https://i.ytimg.com/vi/8PN1eXQGZ9c/hqdefault.jpg
Handling Missing Values in Pandas Dataframe | GeeksforGeeks,https://www.youtube.com/watch?v=uDr67HBIPz8,127K views,3 years ago,https://i.ytimg.com/vi/uDr67HBIPz8/hqdefault.jpg
Customer Segmentation Using K-Means Clustering | Machine Learning | GeeksforGeeks,https://www.youtube.com/watch?v=7J3mz9LMjqg,62K views,3 years ago,https://i.ytimg.com/vi/7J3mz9LMjqg/hqdefault.jpg
How to Create a Digital Clock Using Python? | GeeksforGeeks,https://www.youtube.com/watch?v=1INA9AmaDtQ,27K views,3 years ago,https://i.ytimg.com/vi/1INA9AmaDtQ/hqdefault.jpg
How to Take Screenshot Using Python? | GeeksforGeeks,https://www.youtube.com/watch?v=Wk2aaHz3Dv0,14K views,3 years ago,https://i.ytimg.com/vi/Wk2aaHz3Dv0/hqdefault.jpg
Build Your First Data Science Web App Using Python | GeeksforGeeks,https://www.youtube.com/watch?v=dr78W28vzbM,13K views,3 years ago,https://i.ytimg.com/vi/dr78W28vzbM/hqdefault.jpg
How to Compile and Execute a Java Program? | GeeksforGeeks,https://www.youtube.com/watch?v=0f-Sx81bIWQ,5.7K views,3 years ago,https://i.ytimg.com/vi/0f-Sx81bIWQ/hqdefault.jpg
How to Make a Covid-19 Tracker Android App? | GeeksforGeeks,https://www.youtube.com/watch?v=opCW91zYJcI,32K views,3 years ago,https://i.ytimg.com/vi/opCW91zYJcI/hqdefault.jpg
How to Rename Columns in Pandas DataFrame? | GeeksforGeeks,https://www.youtube.com/watch?v=jj-6-DUpG5o,16K views,3 years ago,https://i.ytimg.com/vi/jj-6-DUpG5o/hqdefault.jpg
Machine Learning vs Data Science | GeeksforGeeks,https://www.youtube.com/watch?v=9J-7-xOfAf4,9.5K views,3 years ago,https://i.ytimg.com/vi/9J-7-xOfAf4/hqdefault.jpg
ProGeekCup 2021 - A Project Competition By GeeksforGeeks,https://www.youtube.com/watch?v=WXnvzixVAjc,1.9K views,3 years ago,https://i.ytimg.com/vi/WXnvzixVAjc/hqdefault.jpg
How to Make a Quiz App in Android? | GeeksforGeeks,https://www.youtube.com/watch?v=5lmhxob61eg,70K views,3 years ago,https://i.ytimg.com/vi/5lmhxob61eg/hqdefault.jpg
Registration Form Using Python Tkinter | GeeksforGeeks,https://www.youtube.com/watch?v=c3rp-iKe3cI,42K views,3 years ago,https://i.ytimg.com/vi/c3rp-iKe3cI/hqdefault.jpg
How to Add New Column in Pandas Dataframe? | GeeksforGeeks,https://www.youtube.com/watch?v=IZ8oCcVB3iA,39K views,3 years ago,https://i.ytimg.com/vi/IZ8oCcVB3iA/hqdefault.jpg
How to Get Started with Android Development? | GeeksforGeeks,https://www.youtube.com/watch?v=U8PNOIdBL9M,6K views,3 years ago,https://i.ytimg.com/vi/U8PNOIdBL9M/hqdefault.jpg
Different Ways to Create a Pandas DataFrame | GeeksforGeeks,https://www.youtube.com/watch?v=dEHJmn6p39M,36K views,3 years ago,https://i.ytimg.com/vi/dEHJmn6p39M/hqdefault.jpg
Prepare for your next technical interview | Complete Interview Preparation | GeeksforGeeks,https://www.youtube.com/watch?v=sIn_mztgNQw,301K views,3 years ago,https://i.ytimg.com/vi/sIn_mztgNQw/hqdefault.jpg
How to Speed Up Android Studio? | GeeksforGeeks,https://www.youtube.com/watch?v=fOzzJ83A2og,59K views,3 years ago,https://i.ytimg.com/vi/fOzzJ83A2og/hqdefault.jpg
The advice that every geek has been waiting for is here! | GeeksforGeeks ft. Vipul Goyal,https://www.youtube.com/watch?v=DCi_Dz25880,4.7K views,3 years ago,https://i.ytimg.com/vi/DCi_Dz25880/hqdefault.jpg
School Ambassador Program by GeeksforGeeks,https://www.youtube.com/watch?v=Z617vWKuslU,2.2K views,3 years ago,https://i.ytimg.com/vi/Z617vWKuslU/hqdefault.jpg
What Can You Do With Python? | GeeksforGeeks,https://www.youtube.com/watch?v=G7G4MpFg8jg,78K views,3 years ago,https://i.ytimg.com/vi/G7G4MpFg8jg/hqdefault.jpg
Top 5 VS Code Extensions in 2021 | GeeksforGeeks,https://www.youtube.com/watch?v=yS23Nrt-FVQ,2.4K views,3 years ago,https://i.ytimg.com/vi/yS23Nrt-FVQ/hqdefault.jpg
Why to Choose Flutter For Android Development? | GeeksforGeeks,https://www.youtube.com/watch?v=sNtuTPyrTNU,32K views,3 years ago,https://i.ytimg.com/vi/sNtuTPyrTNU/hqdefault.jpg
5 Mistakes To Avoid As a Beginner Web Developer | GeeksforGeeks,https://www.youtube.com/watch?v=f4CF9Xn38go,7.2K views,3 years ago,https://i.ytimg.com/vi/f4CF9Xn38go/hqdefault.jpg
How Java Works? | GeeksforGeeks,https://www.youtube.com/watch?v=H7UlMH_SdGc,64K views,3 years ago,https://i.ytimg.com/vi/H7UlMH_SdGc/hqdefault.jpg
IIIT Hyderabad MTech admission Process | PGEE & MTech Interview Experience,https://www.youtube.com/watch?v=dGXiAb5qW40,12K views,3 years ago,https://i.ytimg.com/vi/dGXiAb5qW40/hqdefault.jpg
Web Scraping Using Python | GeeksforGeeks,https://www.youtube.com/watch?v=O6nnVHPjcJU,269K views,3 years ago,https://i.ytimg.com/vi/O6nnVHPjcJU/hqdefault.jpg
10 Smart Questions To Ask Your Interviewer | GeeksforGeeks,https://www.youtube.com/watch?v=FoCldrjRcGQ,2.6K views,3 years ago,https://i.ytimg.com/vi/FoCldrjRcGQ/hqdefault.jpg
Things To Know Before Start Programming | GeeksforGeeks,https://www.youtube.com/watch?v=rf7g1Jd-zTI,7K views,3 years ago,https://i.ytimg.com/vi/rf7g1Jd-zTI/hqdefault.jpg
FREE TCS NQT May 2021 Preparation By GeeksforGeeks,https://www.youtube.com/watch?v=0qIz8MaqTZU,12K views,3 years ago,https://i.ytimg.com/vi/0qIz8MaqTZU/hqdefault.jpg
VIDEO INTERNSHIP Program By GeeksforGeeks,https://www.youtube.com/watch?v=eygbryo6qfU,5.6K views,3 years ago,https://i.ytimg.com/vi/eygbryo6qfU/hqdefault.jpg
Why You Should Learn JavaScript? | GeeksforGeeks,https://www.youtube.com/watch?v=9eMvxwk6Op4,12K views,3 years ago,https://i.ytimg.com/vi/9eMvxwk6Op4/hqdefault.jpg
All You Need to Know About Flutter | GeeksforGeeks,https://www.youtube.com/watch?v=ggNmmRYWv0I,16K views,3 years ago,https://i.ytimg.com/vi/ggNmmRYWv0I/hqdefault.jpg
5 Mistakes You MUST Avoid in College | Ishan | GeeksforGeeks,https://www.youtube.com/watch?v=inTUjgTkAZs,4.1K views,3 years ago,https://i.ytimg.com/vi/inTUjgTkAZs/hqdefault.jpg
Best Campus Ambassador Programs For College Students | Ishan | GeeksforGeeks,https://www.youtube.com/watch?v=yrEIbh-VKwo,49K views,3 years ago,https://i.ytimg.com/vi/yrEIbh-VKwo/hqdefault.jpg
Essential Math For Data Science | Shivani | GeeksforGeeks,https://www.youtube.com/watch?v=fGV2rxn42R4,73K views,3 years ago,https://i.ytimg.com/vi/fGV2rxn42R4/hqdefault.jpg
10 Javascript Projects For Beginners | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=UcPv77liuc4,68K views,3 years ago,https://i.ytimg.com/vi/UcPv77liuc4/hqdefault.jpg
Best IDE for Programming in 2021 | Yashwanth | GeeksforGeeks,https://www.youtube.com/watch?v=IzqjcW4lex4,32K views,3 years ago,https://i.ytimg.com/vi/IzqjcW4lex4/hqdefault.jpg
Keep Yourself Updated as Software Developer | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=5-AKp3S7Wz4,20K views,3 years ago,https://i.ytimg.com/vi/5-AKp3S7Wz4/hqdefault.jpg
Complete Roadmap to Become a Data Scientist | Etisha | GeeksforGeeks,https://www.youtube.com/watch?v=2svr0P081A4,35K views,3 years ago,https://i.ytimg.com/vi/2svr0P081A4/hqdefault.jpg
Learn DSA and Get Placed | Online Course | GeeksforGeeks,https://www.youtube.com/watch?v=k48uwmX4Z8I,79K views,3 years ago,https://i.ytimg.com/vi/k48uwmX4Z8I/hqdefault.jpg
DSA-Online Course at a Student Friendly Price | GeeksforGeeks,https://www.youtube.com/watch?v=2NhQ8Hj1ESY,225K views,3 years ago,https://i.ytimg.com/vi/2NhQ8Hj1ESY/hqdefault.jpg
Effective Productivity Hacks for Software Developers | Radhika | GeeksforGeeks,https://www.youtube.com/watch?v=_Ufe1LY09zY,2.7K views,3 years ago,https://i.ytimg.com/vi/_Ufe1LY09zY/hqdefault.jpg
Start Your Learning Journey With Us | GeeksforGeeks ft. Divyendu Sharma,https://www.youtube.com/watch?v=sa9l-dTv9Gk,647K views,3 years ago,https://i.ytimg.com/vi/sa9l-dTv9Gk/hqdefault.jpg
Data Structures and Algorithms | Online Course | GeeksforGeeks,https://www.youtube.com/watch?v=XV8zBiRIivQ,517K views,3 years ago,https://i.ytimg.com/vi/XV8zBiRIivQ/hqdefault.jpg
Why New Developers Should Work In Startup | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=CxLl-Zr4uBw,1.8K views,3 years ago,https://i.ytimg.com/vi/CxLl-Zr4uBw/hqdefault.jpg
Get Started with DSA Self-Paced | GeeksforGeeks,https://www.youtube.com/watch?v=sBx4pIdpPz4,359K views,3 years ago,https://i.ytimg.com/vi/sBx4pIdpPz4/hqdefault.jpg
Introduction to C Language | Sample Video for C Course | GeeksforGeeks,https://www.youtube.com/watch?v=l2PyiNFZwNc,144K views,3 years ago,https://i.ytimg.com/vi/l2PyiNFZwNc/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 30,https://www.youtube.com/watch?v=-RQHjRFrNxU,1.4K views,3 years ago,https://i.ytimg.com/vi/-RQHjRFrNxU/hqdefault.jpg
How to Become a Self-Taught Software Developer | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=x2DE-BUc5KA,14K views,3 years ago,https://i.ytimg.com/vi/x2DE-BUc5KA/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 29,https://www.youtube.com/watch?v=tEbTtwYWUyI,921 views,3 years ago,https://i.ytimg.com/vi/tEbTtwYWUyI/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 28,https://www.youtube.com/watch?v=JaIU4CteN50,991 views,3 years ago,https://i.ytimg.com/vi/JaIU4CteN50/hqdefault.jpg
Introduction to Full-Stack Development | #Skillitup | GeeksforGeeks,https://www.youtube.com/watch?v=r1pJs5JVMhc,2.9K views,3 years ago,https://i.ytimg.com/vi/r1pJs5JVMhc/hqdefault.jpg
Tips To Crack Campus Placement Interview | Radhika | GeeksforGeeks,https://www.youtube.com/watch?v=PUlb6LGwGmc,9K views,3 years ago,https://i.ytimg.com/vi/PUlb6LGwGmc/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 27,https://www.youtube.com/watch?v=4mFr3x9PNZU,1.4K views,3 years ago,https://i.ytimg.com/vi/4mFr3x9PNZU/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 26,https://www.youtube.com/watch?v=lbekU2EOu4E,801 views,3 years ago,https://i.ytimg.com/vi/lbekU2EOu4E/hqdefault.jpg
How To Become a Good Programmer | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=2gqWVe_m51M,68K views,3 years ago,https://i.ytimg.com/vi/2gqWVe_m51M/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 25,https://www.youtube.com/watch?v=GTkM3HEuyx0,1.1K views,3 years ago,https://i.ytimg.com/vi/GTkM3HEuyx0/hqdefault.jpg
DSA Self-Paced | Online Course | GeeksforGeeks,https://www.youtube.com/watch?v=RLiN0bbeTD8,361K views,3 years ago,https://i.ytimg.com/vi/RLiN0bbeTD8/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 24,https://www.youtube.com/watch?v=wv-QRW-iEk0,1K views,3 years ago,https://i.ytimg.com/vi/wv-QRW-iEk0/hqdefault.jpg
Top 10 Machine Learning Project Ideas | Yashwanth | GeeksforGeeks,https://www.youtube.com/watch?v=dDo_3bmBU3A,14K views,3 years ago,https://i.ytimg.com/vi/dDo_3bmBU3A/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 23,https://www.youtube.com/watch?v=JeRCVoVFsQw,815 views,3 years ago,https://i.ytimg.com/vi/JeRCVoVFsQw/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 22,https://www.youtube.com/watch?v=LSbS7GdV6-o,812 views,3 years ago,https://i.ytimg.com/vi/LSbS7GdV6-o/hqdefault.jpg
Why should we Hire You? | Best Answer For Interview,https://www.youtube.com/watch?v=ZZXsQrPZhgQ,2.2K views,3 years ago,https://i.ytimg.com/vi/ZZXsQrPZhgQ/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 21,https://www.youtube.com/watch?v=g9ts-D5yuo8,949 views,3 years ago,https://i.ytimg.com/vi/g9ts-D5yuo8/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 20,https://www.youtube.com/watch?v=BF8p69mlGT4,1K views,3 years ago,https://i.ytimg.com/vi/BF8p69mlGT4/hqdefault.jpg
First Impression of GATE CSE 2021 | GeeksforGeeks,https://www.youtube.com/watch?v=niCN3kLadAQ,1.3K views,3 years ago,https://i.ytimg.com/vi/niCN3kLadAQ/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 19,https://www.youtube.com/watch?v=i6EY2KN7i_E,1.4K views,3 years ago,https://i.ytimg.com/vi/i6EY2KN7i_E/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 18,https://www.youtube.com/watch?v=MMYARBoe49o,1.6K views,3 years ago,https://i.ytimg.com/vi/MMYARBoe49o/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 17,https://www.youtube.com/watch?v=GLR7JnodVbM,1.2K views,3 years ago,https://i.ytimg.com/vi/GLR7JnodVbM/hqdefault.jpg
Top 7 Programming Language for Data Science | Yashwanth | Geeksforgeeks,https://www.youtube.com/watch?v=SSGaShI_mBE,1.4K views,3 years ago,https://i.ytimg.com/vi/SSGaShI_mBE/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 16,https://www.youtube.com/watch?v=2Wg28re5VG0,2K views,3 years ago,https://i.ytimg.com/vi/2Wg28re5VG0/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 15,https://www.youtube.com/watch?v=Vz3qEhyRvgI,1.1K views,3 years ago,https://i.ytimg.com/vi/Vz3qEhyRvgI/hqdefault.jpg
Freelance software developer Guide in 2021 | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=DciPXior1Ck,135K views,3 years ago,https://i.ytimg.com/vi/DciPXior1Ck/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 14,https://www.youtube.com/watch?v=BqTL8g0IBWE,1.3K views,3 years ago,https://i.ytimg.com/vi/BqTL8g0IBWE/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 13,https://www.youtube.com/watch?v=03bjAwDrAAo,1.8K views,3 years ago,https://i.ytimg.com/vi/03bjAwDrAAo/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 12,https://www.youtube.com/watch?v=YIDbPXsyxhM,2.1K views,3 years ago,https://i.ytimg.com/vi/YIDbPXsyxhM/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 11,https://www.youtube.com/watch?v=okwOQoJZsOU,4.1K views,3 years ago,https://i.ytimg.com/vi/okwOQoJZsOU/hqdefault.jpg
Complete Machine Learning Roadmap | GeeksforGeeks,https://www.youtube.com/watch?v=s9HzfsNO9_4,19K views,3 years ago,https://i.ytimg.com/vi/s9HzfsNO9_4/hqdefault.jpg
Solutions | #30daysofcodewithGFG | Day 10,https://www.youtube.com/watch?v=PlSr4_moZGA,12K views,3 years ago,https://i.ytimg.com/vi/PlSr4_moZGA/hqdefault.jpg
10 Python Projects for Beginners | Ishan Sharma | Geeksforgeeks,https://www.youtube.com/watch?v=gdaSQAqXIwI,91K views,3 years ago,https://i.ytimg.com/vi/gdaSQAqXIwI/hqdefault.jpg
Best Digital Marketing Tools in 2021 | Yaswanth | Geeksforgeeks,https://www.youtube.com/watch?v=sZza9BnEaMM,1K views,3 years ago,https://i.ytimg.com/vi/sZza9BnEaMM/hqdefault.jpg
How to get Data Science Internship | Shivani Singh | GeeksforGeeks,https://www.youtube.com/watch?v=_fR62smonRA,45K views,3 years ago,https://i.ytimg.com/vi/_fR62smonRA/hqdefault.jpg
Frontend VS Backend Web Development | Which one is Right for you? | GeeksforGeeks,https://www.youtube.com/watch?v=68ZZAJxCG3Y,14K views,3 years ago,https://i.ytimg.com/vi/68ZZAJxCG3Y/hqdefault.jpg
How to get Internship at Google | Khushboo | GeeksforGeeks,https://www.youtube.com/watch?v=N7Tgel4ka_M,102K views,3 years ago,https://i.ytimg.com/vi/N7Tgel4ka_M/hqdefault.jpg
Top 10 Most Popular Python Libraries | Yaswanth | GeeksforGeeks,https://www.youtube.com/watch?v=0IbkMZHOsC0,59K views,3 years ago,https://i.ytimg.com/vi/0IbkMZHOsC0/hqdefault.jpg
Most Popular JavaScript Frameworks in 2021 | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=ES3kW3mZbTs,6.3K views,3 years ago,https://i.ytimg.com/vi/ES3kW3mZbTs/hqdefault.jpg
How to Learn Any New Programming Language​ Efficiently | Radhika | GeeksforGeeks,https://www.youtube.com/watch?v=NupFJUsLRpM,9.9K views,3 years ago,https://i.ytimg.com/vi/NupFJUsLRpM/hqdefault.jpg
Introduction to C++ | Sample Video for C++ Foundation Course | GeeksforGeeks,https://www.youtube.com/watch?v=wmje4-UG8Lc,186K views,3 years ago,https://i.ytimg.com/vi/wmje4-UG8Lc/hqdefault.jpg
How To Get Paid Internship in College | Ishan Sharma | GeeksforGeeks,https://www.youtube.com/watch?v=M7Y2mtqq0eE,8K views,3 years ago,https://i.ytimg.com/vi/M7Y2mtqq0eE/hqdefault.jpg
